50271686	ACC	1.0474582	4.1347976	7.9363947
50271694	ACC	1.2969099	4.1850467	8.256434
50271703	ACC	1.1653047	4.1832523	8.618349
50271711	ACC	0.65324056	4.138985	9.080762
50271719	ACC	0.1896312	3.9248273	9.398409
50271728	ACC	-0.14356937	3.5036905	9.567701
50271736	ACC	-0.38404804	1.0253245	9.154342
50271744	ACC	-0.4229314	1.3363914	9.77827
50271752	ACC	-0.82911307	2.3904297	10.217951
50271761	ACC	-1.7533408	2.8253253	10.445868
50271769	ACC	-1.2616158	3.0209386	10.844871
50271777	ACC	0.104087785	3.76391	11.79841
50271786	ACC	1.5966109	4.545765	13.176676
50271794	ACC	2.315654	4.1832523	14.333008
50271802	ACC	1.881955	3.2775688	15.457036
50271811	ACC	2.1337996	3.8727834	16.361523
50271819	ACC	2.8169506	4.2317066	16.941782
50271827	ACC	3.5270207	3.9738803	16.601404
50271836	ACC	3.8207395	3.4749768	14.950356
50271844	ACC	3.3397822	3.0897322	13.046865
50271852	ACC	2.5824537	2.2031915	10.977672
50271861	ACC	1.1001002	2.070988	9.052647
50271869	ACC	-0.46121657	2.1966112	7.618747
50271877	ACC	-1.541576	2.4442682	6.8261247
50271886	ACC	-2.1595225	2.6321049	7.524231
50271894	ACC	-2.484348	2.3545375	9.203992
50271902	ACC	-1.7258233	1.9597218	10.054043
50271911	ACC	-0.44745782	1.7844474	9.005986
50271919	ACC	1.4913267	1.9549361	7.554141
50271927	ACC	2.3102703	2.4023938	6.7202425
50271936	ACC	1.7994026	2.5166512	5.7577295
50271944	ACC	0.9619147	2.6225336	3.8321054
50271952	ACC	0.31944183	2.484348	2.4526432
50271960	ACC	0.23868406	1.7336	1.7808583
50271969	ACC	0.016749758	1.0486546	1.4650056
50271977	ACC	-0.5138587	0.5282156	1.3339987
50271985	ACC	-0.89312106	0.023928227	1.683949
50271994	ACC	-0.9020941	-0.9290134	2.452045
50272002	ACC	-1.2723835	-1.9166509	5.081757
50272010	ACC	-0.70648086	-2.7828526	5.834898
50272019	ACC	-0.36610186	-3.7680974	5.631508
50272027	ACC	-0.8045866	-4.371687	5.099105
50272035	ACC	-1.2424731	-4.627719	3.9026937
50272044	ACC	-1.3411771	-4.8209395	2.4783661
50272052	ACC	-0.66400826	-5.089534	1.2005987
50272060	ACC	0.5623133	-5.227121	0.26081768
50272069	ACC	1.3519448	-5.24746	-0.93559366
50272077	ACC	1.7958134	-5.35753	-2.3192434
50272085	ACC	2.4382863	-5.519644	-3.0364919
50272094	ACC	3.353541	-5.56092	-3.0915267
50272102	ACC	3.976273	-5.5782676	-2.6009982
50272110	ACC	4.1521454	-5.852246	-1.5098711
50272119	ACC	4.1443686	-6.291329	-0.40677986
50272127	ACC	4.295715	-6.806384	0.5940182
50272135	ACC	4.321438	-7.301698	1.7377875
50272144	ACC	4.7599225	-7.433902	2.4855444
50272152	ACC	5.960521	-7.171888	2.4364917
50272160	ACC	7.682157	-6.7178497	2.0021944
50272169	ACC	8.968299	-5.8713884	1.6767704
50272177	ACC	10.010373	-5.3647084	1.4201403
50272185	ACC	11.137393	-5.1026945	1.5637096
50272193	ACC	12.465409	-5.081159	2.800799
50272202	ACC	13.223934	-4.9980083	4.7718863
50272210	ACC	14.435301	-4.7934217	6.9732833
50272218	ACC	15.826129	-4.6055856	9.452846
50272227	ACC	16.975283	-4.132405	11.752947
50272235	ACC	18.29612	-3.295515	12.850056
50272243	ACC	19.478773	-2.9748766	12.516855
50272252	ACC	20.986252	-2.5848467	11.510076
50272260	ACC	22.19702	-1.9962122	9.714262
50272268	ACC	22.591236	-1.899303	7.8460655
50272277	ACC	22.227528	-2.0488544	6.823134
50272285	ACC	21.20998	-2.2067807	6.6628146
50272293	ACC	19.73301	-2.5375884	6.954739
50272302	ACC	18.51327	-2.9736803	7.242476
50272310	ACC	17.890537	-3.4432719	7.187441
50272318	ACC	17.549559	-3.8853457	6.8303123
50272327	ACC	17.573488	-4.4207397	6.5234327
50272335	ACC	17.598612	-4.7365923	6.3343997
50272343	ACC	17.480167	-4.69412	6.4905314
50272352	ACC	17.444874	-4.398008	6.406184
50272360	ACC	17.517855	-3.8817565	5.9838514
50272368	ACC	17.515461	-3.4833515	5.5914283
50272377	ACC	17.51905	-3.1118658	5.150551
50272385	ACC	17.6028	-2.6943183	4.898706
50272393	ACC	17.73261	-2.3001008	4.6881375
50272401	ACC	17.77987	-2.149353	4.375276
50272410	ACC	17.225332	-2.3001008	3.7184465
50272418	ACC	15.935002	-2.9796624	3.2991042
