50184105	ACC	2.2827528	1.649253	9.278768
50184113	ACC	1.9902302	1.8723837	9.937392
50184122	ACC	1.2017952	0.87338024	9.491131
50184130	ACC	0.20817557	-1.0773684	7.9716887
50184138	ACC	1.4596218	-5.8354964	4.1030927
50184147	ACC	-0.6011967	-6.278168	3.097509
50184155	ACC	-1.9872392	-3.129812	3.7704902
50184163	ACC	-1.7641085	-0.6628119	3.638885
50184172	ACC	-0.97507524	0.40438703	3.690929
50184180	ACC	0.67836523	0.29910284	4.805386
50184188	ACC	3.4869409	-0.7579266	6.77767
50184197	ACC	4.854439	-1.4506488	8.456834
50184205	ACC	3.5048869	-1.3244274	9.7399845
50184213	ACC	1.6516458	-1.4811572	10.37827
50184221	ACC	1.4392828	-2.0494525	10.690534
50184230	ACC	1.6354942	-2.14696	10.012168
50184238	ACC	1.9932213	-1.9764715	9.022736
50184246	ACC	2.8025935	-1.672583	8.241479
50184255	ACC	3.9080775	-1.2705889	8.051848
50184263	ACC	4.42732	-0.70169526	8.267202
50184271	ACC	4.287938	-0.33918262	8.705089
50184280	ACC	3.7220356	-0.56350976	9.55813
50184288	ACC	2.9778678	-0.97926265	10.66481
50184296	ACC	2.4699912	-1.3250256	11.513066
50184305	ACC	1.9525433	-1.753939	12.281162
50184313	ACC	1.4638093	-2.3264217	12.432508
50184321	ACC	1.6241283	-2.5956144	12.062818
50184330	ACC	2.103291	-2.440081	11.267802
50184338	ACC	3.165106	-2.1074786	10.475778
50184346	ACC	4.031308	-1.7455641	10.202397
50184355	ACC	4.321438	-1.579263	9.912268
50184363	ACC	4.421936	-1.5230316	9.701699
50184371	ACC	21.760328	-2.405385	18.282959
50184380	ACC	19.490139	3.455236	17.866608
50184388	ACC	5.7559347	3.754937	7.926225
50184396	ACC	4.6235313	1.6534405	5.386244
50184405	ACC	3.9834516	-0.53659046	5.669793
50184413	ACC	1.6959131	-1.6731812	6.8165536
50184421	ACC	2.2337	-2.2612174	10.936995
50184429	ACC	2.6691937	-2.8002007	14.151154
50184438	ACC	3.1507492	-3.0382864	15.327226
50184446	ACC	3.2913275	-2.9563324	14.645271
50184454	ACC	3.565904	-2.7595227	13.046865
50184463	ACC	3.92722	-2.5615165	11.601003
50184471	ACC	4.5942197	-2.3030918	10.704292
50184479	ACC	5.877371	-1.7880367	10.826924
50184488	ACC	7.198807	-1.41356	11.480165
50184496	ACC	8.164909	-1.1509477	11.92164
50184504	ACC	8.22772	-0.68494546	11.571092
50184513	ACC	7.570891	-0.40079778	10.862817
50184521	ACC	6.5922265	-0.38584265	10.186844
50184529	ACC	5.256433	-0.7190432	9.734601
50184538	ACC	3.5593238	-1.0630114	9.166306
50184546	ACC	1.6618153	-1.3986049	8.373683
50184554	ACC	0.15074782	-1.6959131	7.811968
50184563	ACC	-0.62452674	-1.7670995	7.966903
50184571	ACC	-0.6346962	-1.884946	8.438888
50184579	ACC	-0.8237292	-1.9842482	9.423533
50184588	ACC	-0.38404804	-2.0572293	10.253843
50184596	ACC	1.204188	-2.0135603	10.949556
50184604	ACC	3.3140593	-1.8263218	11.073983
50184613	ACC	5.575875	-1.4213367	10.276575
50184621	ACC	7.8897343	-0.63828546	8.740981
50184629	ACC	9.793225	0.2865405	6.966105
50184637	ACC	10.989038	1.0223335	5.4843497
50184646	ACC	11.713465	1.4763715	4.4464626
50184654	ACC	11.921042	1.7288144	4.2006
50184662	ACC	11.61177	1.6917256	4.485346
50184671	ACC	10.914262	1.4338989	4.403392
50184679	ACC	9.867402	0.83688974	4.456034
50184687	ACC	8.691928	-0.11784652	4.4967117
50184696	ACC	7.8053875	-1.1527423	4.6707897
50184704	ACC	7.0061846	-2.0165513	4.9603214
50184712	ACC	6.0077796	-2.661417	6.0604215
50184721	ACC	5.175077	-5.2606206	3.097509
50184729	ACC	5.2085767	-5.871987	5.828916
50184737	ACC	6.326025	-5.4299126	7.8281193
50184746	ACC	7.85444	-4.2035913	6.704091
50184754	ACC	9.798011	-3.3110683	4.855635
50184762	ACC	10.963913	-2.8480573	3.1591241
50184771	ACC	10.588241	-2.7523441	1.7120646
50184779	ACC	9.1872425	-3.1932218	0.7148558
50184787	ACC	7.402795	-4.1784663	0.3080759
50184796	ACC	5.983253	-4.640281	0.28773692
50184804	ACC	5.2809596	-4.0354953	2.5274189
50184812	ACC	6.276374	-4.345964	4.572086
50184821	ACC	7.000801	-4.223332	3.8153558
50184829	ACC	7.5266237	-3.5694933	3.7196429
50184837	ACC	8.438888	-3.359523	4.1790648
50184845	ACC	8.577073	-3.7022948	3.8410785
50184854	ACC	7.3292155	-4.534997	3.0352955
50184862	ACC	6.5724854	-5.4550376	2.6662025
50184870	ACC	6.8249283	-5.721239	2.649453
50184879	ACC	8.306086	-5.2749777	2.8522446
50184887	ACC	9.178867	-5.111069	2.8432715
50184895	ACC	9.880563	-5.456234	2.7631118
50184904	ACC	11.246266	-5.1361938	2.475375
50184912	ACC	12.622139	-4.1641097	1.9280169
50184920	ACC	13.383656	-3.0640094	1.5840486
50184929	ACC	12.38166	-2.5950162	1.5499508
50184937	ACC	10.283155	-3.2327034	1.4835501
50184945	ACC	8.370692	-4.359723	1.9100707
50184954	ACC	6.4965134	-5.554938	2.373082
50184962	ACC	4.7575297	-6.6311097	2.4921248
50184970	ACC	3.7016966	-7.2119675	3.0053852
50184979	ACC	3.1130621	-7.746763	3.4013975
50184987	ACC	3.8368912	-7.9537425	2.0781665
50184995	ACC	5.419145	-6.328418	2.6099713
50185004	ACC	8.472985	-5.508876	2.204388
50185012	ACC	12.203994	-4.8095737	-1.0396814
50185020	ACC	12.496516	-3.5838501	-2.6757739
50185029	ACC	12.789039	-2.7906294	-2.5471597
50185037	ACC	13.329219	-2.737389	-1.218545
50185045	ACC	11.9515505	-3.4331024	0.19082761
50185054	ACC	9.171091	-4.7168517	0.9343972
50185062	ACC	6.497112	-5.6931233	0.8530413
50185070	ACC	4.5744786	-6.7585278	-0.060418773
50185078	ACC	3.6233318	-7.704889	-1.7324036
50185087	ACC	3.5521452	-8.648857	-2.1768703
50185095	ACC	4.141378	-9.116654	-1.2083755
50185103	ACC	4.761717	-8.866006	0.49292147
50185112	ACC	4.87418	-7.4045897	2.5495524
50185120	ACC	4.6007996	-7.8287177	4.924429
50185128	ACC	6.7722864	-5.3108697	3.577868
50185137	ACC	8.569894	-4.0648074	1.2143575
50185145	ACC	8.158927	-5.0081778	-1.1144571
50185153	ACC	7.8352976	-6.4277196	-2.6075785
50185162	ACC	7.7276206	-7.348358	-3.5443685
50185170	ACC	7.5643106	-7.1042905	-3.848257
50185178	ACC	6.7369924	-6.945766	-2.181058
50185187	ACC	8.210971	-5.8713884	1.2424731
50185195	ACC	4.1587257	-6.7501526	3.434897
50185203	ACC	4.851448	-6.4480586	2.036292
50185212	ACC	5.643472	-5.8600225	1.0444671
50185220	ACC	5.441877	-5.5716877	0.9493524
50185228	ACC	4.49731	-5.7188463	0.6987042
50185237	ACC	6.519245	-7.7503524	1.0677971
50185245	ACC	9.259625	-8.353344	1.9154545
50185253	ACC	7.8293157	-8.587242	0.98524475
50185262	ACC	5.928218	-9.34457	-0.2835495
50185270	ACC	4.5918264	-9.938589	-0.88414794
50185278	ACC	3.0675986	-10.536197	-0.5210371
50185286	ACC	2.4909284	-11.538789	-1.1874382
50185295	ACC	1.9124635	-12.7603245	-2.1732812
50185303	ACC	1.3196417	-12.782458	-2.5256243
50185311	ACC	1.7754744	-12.211172	-2.1529422
50185320	ACC	2.5663023	-12.014362	-1.4350954
50185328	ACC	3.3278182	-11.141581	-1.2933207
50185336	ACC	4.214957	-10.166505	-1.0671989
50185345	ACC	5.058427	-9.226724	-0.95832545
50185353	ACC	5.692525	-8.66142	-0.6801598
50185361	ACC	5.8187466	-8.167302	0.04546363
50185370	ACC	5.602794	-8.27139	0.8129615
50185378	ACC	5.946164	-8.553144	0.276371
50185386	ACC	5.4341	-8.414959	0.4779663
50185395	ACC	6.0951176	-8.672786	-0.01375873
50185403	ACC	6.209973	-9.007183	-0.57427746
50185411	ACC	5.229514	-9.546764	-0.3475575
50185420	ACC	3.0197423	-9.998409	-0.28115666
50185428	ACC	2.39701	-10.817353	-0.12861422
50185436	ACC	3.242873	-10.992627	-1.07019
50185445	ACC	3.726223	-10.539785	-2.2648067
50185453	ACC	3.6664026	-9.771689	-2.480759
50185461	ACC	3.14716	-8.905488	-2.5226333
50185470	ACC	3.1483564	-8.64467	-2.9240294
50185478	ACC	3.7812579	-8.668598	-3.595216
50185486	ACC	3.1680973	-8.469396	-3.411567
50185494	ACC	3.5407794	-7.274181	5.988637
50185503	ACC	3.7543387	-8.707481	-2.481357
50185511	ACC	3.0735807	-7.8424764	-0.08135597
50185519	ACC	4.9585266	-8.266604	0.5922236
50185528	ACC	5.312066	-8.2761755	0.47138608
50185536	ACC	4.779065	-8.59442	-0.012562319
50185544	ACC	3.8273199	-8.887542	-0.6346962
50185553	ACC	3.0963125	-7.861619	-0.93679005
50185561	ACC	2.989832	-6.766304	-0.91106725
50185569	ACC	3.6628132	-6.476773	0.037686955
50185578	ACC	4.8299127	-6.9505515	2.716452
50185586	ACC	6.9583282	-7.4153576	3.03709
50185594	ACC	8.056634	-7.433902	1.0588241
50185603	ACC	7.240681	-6.8662047	-1.2550355
50185611	ACC	6.2584276	-6.8913293	-1.6642082
50185619	ACC	5.4628143	-7.881958	-0.7268199
50185628	ACC	4.69412	-9.029915	-0.3290131
50185636	ACC	3.999603	-9.786046	-1.3154542
50185644	ACC	3.9720855	-9.725029	-1.8508483
50185653	ACC	3.784249	-9.127422	-2.2097716
50185661	ACC	2.8642087	-8.725428	-3.2297122
50185669	ACC	2.3048863	-8.650652	-4.3202415
50185678	ACC	1.7024933	-8.488539	-4.767101
50185686	ACC	1.5224334	-8.554939	-4.4081774
50185694	ACC	2.87378	-8.519645	-3.313461
50185702	ACC	5.306084	-8.439486	-1.4315062
50185711	ACC	7.7036924	-8.007581	0.7926225
50185719	ACC	10.052248	-7.387242	2.0841484
50185727	ACC	11.740384	-6.344569	2.8031917
50185736	ACC	11.230713	-6.6556363	3.5700915
50185744	ACC	9.377472	-7.5553374	3.4923246
50185752	ACC	7.344769	-8.414361	1.6390835
50185761	ACC	5.4113684	-9.7196455	-0.62452674
50185769	ACC	5.3216376	-10.378868	-1.8448663
50185777	ACC	5.910272	-10.257433	-3.0430722
50185786	ACC	6.971489	-9.96491	-4.345964
50185794	ACC	7.456035	-9.44806	-5.4257255
50185802	ACC	7.5182486	-9.079565	-5.928218
50185811	ACC	6.242276	-8.603992	-6.559325
50185819	ACC	4.6061835	-8.208578	-6.0957155
50185827	ACC	2.2606192	-7.070193	-3.9379878
50185836	ACC	-0.62093747	-5.271388	-1.451247
50185844	ACC	-0.6442675	-7.137192	-1.4093726
50185852	ACC	2.3300111	-8.261818	-2.2767708
50185861	ACC	4.098905	-9.296714	-2.0398812
50185869	ACC	5.0386863	-8.597412	-0.9942178
50185877	ACC	5.7870417	-7.7551384	-0.33080772
50185886	ACC	6.5234327	-7.96451	-1.2035898
50185894	ACC	6.7375903	-7.792825	-1.0546366
50185902	ACC	6.1028943	-7.6683984	-1.079163
50185911	ACC	4.645665	-7.7904325	-0.9451649
50185919	ACC	3.6370904	-9.045467	0.88235337
50185927	ACC	2.9042885	-10.677373	-1.0079765
50185935	ACC	2.2414765	-10.621739	-0.9302098
50185944	ACC	2.0153549	-9.405587	0.8709874
50185952	ACC	2.6368906	-9.889536	1.867598
50185960	ACC	1.9525433	-10.543973	0.65682983
50185969	ACC	1.3537394	-10.977672	0.07238288
50186012	ACC	4.15394	-6.971489	-3.2823544
50186021	ACC	2.0195422	-8.6141615	-1.8640088
50186029	ACC	1.1072787	-8.934201	-0.92303133
50186037	ACC	1.9842482	-9.515059	-0.9092726
50186046	ACC	2.833102	-10.2682	-0.5461618
50186054	ACC	2.9012976	-10.583454	1.1515459
50186062	ACC	-1.5391831	-0.9816555	-2.4263222
50186071	ACC	-2.0985055	-7.4919276	-0.6478567
50186079	ACC	3.4223347	-8.499306	3.0634112
50186087	ACC	5.209773	-12.58206	2.784049
50186096	ACC	4.9106703	-14.030913	1.1706885
50186104	ACC	6.4420767	-14.535799	0.549751
50186112	ACC	7.4183483	-12.150155	-0.6161518
50186121	ACC	5.5130634	-9.4432745	-2.7481568
50186129	ACC	2.8049862	-8.107481	-4.698307
50186137	ACC	1.2335001	-7.292127	-6.1238313
50186146	ACC	0.6041877	-7.373483	-5.316852
50186154	ACC	0.92542416	-7.5349984	-4.0067816
50186162	ACC	1.8693926	-7.4213395	-2.658426
50186171	ACC	2.9108686	-6.6855464	-1.3603196
50186179	ACC	3.0275187	-6.3475604	-0.70289165
50186187	ACC	2.9539394	-5.6739807	-0.49112684
50186195	ACC	3.4354951	-5.8133626	-0.6520442
50186204	ACC	2.9748766	-7.359126	-1.6582261
50186212	ACC	2.8402805	-7.7036924	-1.4518452
50186220	ACC	2.0482562	-3.9619162	0.49292147
50186229	ACC	4.6959143	6.9009004	-4.359723
50186237	ACC	2.2995026	6.093921	-4.197609
50186245	ACC	-0.5712864	1.1353943	-5.2773705
50186254	ACC	-0.13160525	-0.5599205	-4.4949174
50186262	ACC	0.8997013	-1.5696917	-3.0263224
50186270	ACC	1.6743777	-4.816752	-1.6677973
50186279	ACC	2.1224337	-8.152347	-1.0109676
50186287	ACC	1.7252251	-10.204192	-0.16091733
50186295	ACC	0.42951167	-15.889539	-0.738784
50186304	ACC	0.07537391	-22.734207	-1.4859428
50186312	ACC	1.0612168	-32.864822	-3.266203
50186320	ACC	4.5284166	-36.939796	-4.5888357
50186329	ACC	6.2464633	-22.280767	-4.1007
50186337	ACC	7.806584	-16.266409	-3.3433714
50186345	ACC	6.5898337	-15.245272	-1.0947163
50186354	ACC	0.62931234	-19.532013	0.7262217
